id,date,store,item,sales
24058,6/8/2026,1,22,85
5794,5/25/2024,1,6,20
27556,1/8/2024,1,26,54
22345,9/28/2024,1,21,56
48464,4/20/2024,1,45,24
12782,7/17/2025,1,12,16
38575,3/17/2024,1,36,55
40272,11/9/2025,1,37,26
9132,7/17/2024,1,9,11
5492,7/28/2023,1,6,7
44481,5/22/2025,1,41,23
51623,12/16/2023,1,48,49
26776,11/18/2024,1,25,48
6663,10/12/2023,1,7,15
12257,2/8/2024,1,12,23
35367,6/2/2024,1,33,50
24211,11/9/2023,1,23,65
27301,4/27/2026,1,25,49
51793,6/3/2024,1,48,30
20201,11/13/2024,1,19,72
1787,6/2/2025,1,2,25
24513,9/6/2024,1,23,51
6238,8/12/2025,1,6,19
24763,5/14/2025,1,23,71
46096,10/25/2023,1,43,23
17425,4/6/2026,1,16,36
11622,5/13/2025,1,11,13
24411,5/27/2024,1,23,70
22187,4/23/2024,1,21,53
43956,12/14/2023,1,41,27
2075,3/17/2026,1,2,23
38219,3/26/2026,1,35,52
44370,1/31/2025,1,41,31
41420,1/1/2026,1,38,56
14937,6/12/2025,1,14,26
38732,8/21/2024,1,36,30
54423,8/17/2025,1,50,24
48262,10/1/2023,1,45,25
13465,5/31/2024,1,13,32
36906,8/20/2025,1,34,20
37503,4/9/2024,1,35,37
19988,4/14/2024,1,19,49
48075,3/27/2026,1,44,21
43076,7/16/2024,1,40,25
24002,4/13/2026,1,22,74
47266,1/8/2024,1,44,32
17572,9/1/2023,1,17,22
25182,7/7/2026,1,23,37
53256,6/6/2025,1,49,24
43523,10/6/2025,1,40,33
35651,3/13/2025,1,33,92
47334,3/16/2024,1,44,44
35196,12/14/2023,1,33,93
7787,11/10/2023,1,8,25
21438,4/4/2025,1,20,88
32626,11/28/2025,1,30,97
13945,9/23/2025,1,13,26
24122,8/12/2023,1,23,31
15999,5/10/2025,1,15,30
38772,9/30/2024,1,36,40
27577,1/29/2024,1,26,59
38940,3/17/2025,1,36,42
51761,5/2/2024,1,48,43
20299,2/19/2025,1,19,86
52515,5/26/2026,1,48,36
39293,3/5/2026,1,36,62
12741,6/6/2025,1,12,16
33402,1/13/2025,1,31,89
22747,11/4/2025,1,21,65
8750,6/30/2026,1,8,21
50342,6/12/2026,1,46,56
29210,7/20/2025,1,27,38
52625,9/14/2023,1,49,26
52305,10/28/2025,1,48,39
18905,4/26/2024,1,18,45
24491,8/15/2024,1,23,39
50979,3/11/2025,1,47,62
1415,5/26/2024,1,2,20
3916,4/2/2025,1,4,22
5894,9/2/2024,1,6,24
24514,9/7/2024,1,23,30
44418,3/20/2025,1,41,18
23738,7/23/2025,1,22,30
13812,5/13/2025,1,13,30
35088,8/28/2023,1,33,42
46314,5/30/2024,1,43,13
33190,6/15/2024,1,31,34
36029,3/26/2026,1,33,83
9198,9/21/2024,1,9,16
32859,7/20/2023,1,31,72
14387,12/10/2023,1,14,26
2906,6/26/2025,1,3,21
22239,6/14/2024,1,21,70
22005,10/24/2023,1,21,43
34302,7/2/2024,1,32,37
23295,5/6/2024,1,22,91
32227,10/25/2024,1,30,54
7923,3/25/2024,1,8,17
52003,12/30/2024,1,48,45
49924,4/20/2025,1,46,40
45212,5/23/2024,1,42,24
31374,6/24/2025,1,29,51
13218,9/27/2023,1,13,27
32753,4/4/2026,1,30,89
46614,3/26/2025,1,43,33
11465,12/7/2024,1,11,15
28879,8/23/2024,1,27,51
48700,12/12/2024,1,45,18
23387,8/6/2024,1,22,47
45214,5/25/2024,1,42,36
1723,3/30/2025,1,2,20
10009,12/12/2023,1,10,24
26848,1/29/2025,1,25,66
15209,3/11/2026,1,14,24
45159,3/31/2024,1,42,47
17656,11/24/2023,1,17,26
38013,9/1/2025,1,35,20
8524,11/16/2025,1,8,18
27178,12/25/2025,1,25,72
1206,10/30/2023,1,2,20
13015,3/7/2026,1,12,24
53349,9/7/2025,1,49,31
20196,11/8/2024,1,19,73
34690,7/25/2025,1,32,67
40620,10/24/2023,1,38,26
33828,3/15/2026,1,31,62
45669,8/23/2025,1,42,16
5018,4/9/2025,1,5,45
371,7/16/2024,1,1,11
4409,8/9/2023,1,5,13
50999,3/31/2025,1,47,61
34809,11/21/2025,1,32,70
9130,7/15/2024,1,9,20
53152,2/22/2025,1,49,45
15097,11/19/2025,1,14,14
39844,9/7/2024,1,37,32
33071,2/17/2024,1,31,70
14439,1/31/2024,1,14,42
38589,3/31/2024,1,36,36
15967,4/8/2025,1,15,25
51066,6/6/2025,1,47,51
1532,9/20/2024,1,2,14
48942,8/11/2025,1,45,23
21795,3/27/2026,1,20,91
2700,12/2/2024,1,3,25
31156,11/18/2024,1,29,45
1121,8/6/2023,1,2,14
36519,7/29/2024,1,34,60
37088,2/18/2026,1,34,43
49875,3/2/2025,1,46,42
32806,5/27/2026,1,30,60
15700,7/15/2024,1,15,17
15688,7/3/2024,1,15,10
34620,5/16/2025,1,32,71
33768,1/14/2026,1,31,72
10490,4/6/2025,1,10,26
7364,9/12/2025,1,7,20
10477,3/24/2025,1,10,17
29939,7/19/2024,1,28,26
5746,4/7/2024,1,6,15
23227,2/28/2024,1,22,75
19196,2/11/2025,1,18,65
13684,1/5/2025,1,13,27
45232,6/12/2024,1,42,23
8546,12/8/2025,1,8,32
22316,8/30/2024,1,21,57
17085,5/1/2025,1,16,19
54702,5/23/2026,1,50,48
10126,4/7/2024,1,10,19
38549,2/20/2024,1,36,50
40369,2/14/2026,1,37,36
49337,9/11/2023,1,46,26
3254,6/9/2026,1,3,26
8110,9/28/2024,1,8,16
51082,6/22/2025,1,47,46
44680,12/7/2025,1,41,38
5388,4/14/2026,1,5,21
28843,7/18/2024,1,27,52
34442,11/19/2024,1,32,46
29685,11/8/2023,1,28,29
39823,8/17/2024,1,37,35
17971,10/4/2024,1,17,31
1120,8/5/2023,1,2,18
12482,9/20/2024,1,12,9
2491,5/7/2024,1,3,27
16978,1/14/2025,1,16,42
33639,9/7/2025,1,31,49
33110,3/27/2024,1,31,66
19425,9/28/2025,1,18,44
52246,8/30/2025,1,48,36
17998,10/31/2024,1,17,30
5851,7/21/2024,1,6,11
52768,2/4/2024,1,49,55
53426,11/23/2025,1,49,51
39599,1/6/2024,1,37,55
19044,9/12/2024,1,18,41
47362,4/13/2024,1,44,28
42637,5/3/2026,1,39,34
39542,11/10/2023,1,37,28
52484,4/25/2026,1,48,54
11844,12/21/2025,1,11,10
46995,4/11/2026,1,43,21
46842,11/9/2025,1,43,32
44203,8/17/2024,1,41,16
28853,7/28/2024,1,27,25
15765,9/18/2024,1,15,22
13083,5/14/2026,1,12,12
38256,5/2/2026,1,35,28
23145,12/8/2023,1,22,72
47532,9/30/2024,1,44,14
7792,11/15/2023,1,8,32
4975,2/25/2025,1,5,21
2214,8/4/2023,1,3,26
13997,11/14/2025,1,13,46
48224,8/24/2023,1,45,17
9704,2/9/2026,1,9,16
49978,6/13/2025,1,46,53
48820,4/11/2025,1,45,23
851,11/8/2025,1,1,22
13529,8/3/2024,1,13,22
27332,5/28/2026,1,25,60
12510,10/18/2024,1,12,16
21554,7/29/2025,1,20,67
31661,4/7/2026,1,29,70
44602,9/20/2025,1,41,18
2057,2/27/2026,1,2,18
6916,6/21/2024,1,7,33
21138,6/8/2024,1,20,82
18413,12/20/2025,1,17,43
44266,10/19/2024,1,41,34
28633,12/21/2023,1,27,67
51447,6/22/2026,1,47,37
2878,5/29/2025,1,3,35
40522,7/18/2023,1,38,25
17496,6/16/2026,1,16,23
24291,1/28/2024,1,23,70
8975,2/11/2024,1,9,27
32044,4/25/2024,1,30,69
17149,7/4/2025,1,16,21
35817,8/26/2025,1,33,47
1321,2/22/2024,1,2,36
50926,1/17/2025,1,47,51
49536,3/28/2024,1,46,46
47520,9/18/2024,1,44,13
35746,6/16/2025,1,33,74
30657,7/7/2026,1,28,31
53788,11/21/2023,1,50,51
13388,3/15/2024,1,13,35
8041,7/21/2024,1,8,6
10670,10/3/2025,1,10,12
10934,6/24/2026,1,10,24
28503,8/13/2023,1,27,23
13890,7/30/2025,1,13,18
28892,9/5/2024,1,27,44
18173,4/24/2025,1,17,30
22095,1/22/2024,1,21,66
18925,5/16/2024,1,18,41
24571,11/3/2024,1,23,53
11123,12/31/2023,1,11,14
42667,6/2/2026,1,39,43
12953,1/4/2026,1,12,28
41742,11/20/2023,1,39,55
48561,7/26/2024,1,45,26
24307,2/13/2024,1,23,65
34194,3/16/2024,1,32,94
1788,6/3/2025,1,2,22
24156,9/15/2023,1,23,42
43136,9/14/2024,1,40,32
52158,6/3/2025,1,48,36
53258,6/8/2025,1,49,46
4506,11/14/2023,1,5,31
1220,11/13/2023,1,2,17
52992,9/15/2024,1,49,25
37295,9/14/2023,1,35,35
39635,2/11/2024,1,37,62
39744,5/30/2024,1,37,57
31723,6/8/2026,1,29,65
6083,3/10/2025,1,6,22
23195,1/27/2024,1,22,81
34776,10/19/2025,1,32,62
22693,9/11/2025,1,21,62
37059,1/20/2026,1,34,38
29833,4/4/2024,1,28,35
52743,1/10/2024,1,49,61
40675,12/18/2023,1,38,37
49091,1/7/2026,1,45,33
31257,2/27/2025,1,29,77
19431,10/4/2025,1,18,54
15627,5/3/2024,1,15,15
38865,1/1/2025,1,36,49
31168,11/30/2024,1,29,75
17246,10/9/2025,1,16,15
30460,12/22/2025,1,28,60
16741,5/22/2024,1,16,15
9222,10/15/2024,1,9,15
18948,6/8/2024,1,18,56
158,12/16/2023,1,1,20
13657,12/9/2024,1,13,27
51797,6/7/2024,1,48,54
8147,11/4/2024,1,8,22
52994,9/17/2024,1,49,39
28922,10/5/2024,1,27,39
4127,10/30/2025,1,4,20
11642,6/2/2025,1,11,17
52103,4/9/2025,1,48,35
12264,2/15/2024,1,12,16
14216,6/21/2026,1,13,17
39467,8/27/2023,1,37,38
1497,8/16/2024,1,2,16
52315,11/7/2025,1,48,58
21639,10/22/2025,1,20,62
6327,11/9/2025,1,6,26
10392,12/29/2024,1,10,23
51170,9/18/2025,1,47,29
54014,7/4/2024,1,50,50
53693,8/18/2023,1,50,46
19851,11/29/2023,1,19,83
41295,8/29/2025,1,38,40
29622,9/6/2023,1,28,23
50703,6/8/2024,1,47,51
28878,8/22/2024,1,27,34
50267,3/29/2026,1,46,38
36199,9/13/2023,1,34,43
19341,7/6/2025,1,18,36
18309,9/7/2025,1,17,30
40095,5/16/2025,1,37,41
41042,12/19/2024,1,38,54
13807,5/8/2025,1,13,32
39252,1/23/2026,1,36,64
24734,4/15/2025,1,23,59
5811,6/11/2024,1,6,21
34783,10/26/2025,1,32,54
17858,6/13/2024,1,17,30
41698,10/7/2023,1,39,43
2645,10/8/2024,1,3,29
8243,2/8/2025,1,8,27
38249,4/25/2026,1,35,38
20266,1/17/2025,1,19,94
37231,7/12/2023,1,35,22
48373,1/20/2024,1,45,27
21094,4/25/2024,1,20,73
10929,6/19/2026,1,10,16
10581,7/6/2025,1,10,11
23781,9/4/2025,1,22,38
29032,1/23/2025,1,27,65
15185,2/15/2026,1,14,25
4419,8/19/2023,1,5,22
39034,6/19/2025,1,36,53
12435,8/4/2024,1,12,10
44903,7/19/2023,1,42,17
36500,7/10/2024,1,34,54
5541,9/15/2023,1,6,13
37480,3/17/2024,1,35,33
21818,4/19/2026,1,20,96
28298,1/19/2026,1,26,55
29885,5/26/2024,1,28,46
33290,9/23/2024,1,31,41
47464,7/24/2024,1,44,24
51610,12/3/2023,1,48,35
28391,4/22/2026,1,26,37
50485,11/3/2023,1,47,36
50244,3/6/2026,1,46,54
11003,9/2/2023,1,11,16
12473,9/11/2024,1,12,14
21329,12/16/2024,1,20,93
10961,7/22/2023,1,11,10
2627,9/20/2024,1,3,27
34897,2/17/2026,1,32,62
29298,10/16/2025,1,27,41
838,10/26/2025,1,1,24
27565,1/17/2024,1,26,54
42942,3/4/2024,1,40,46
43402,6/7/2025,1,40,46
29134,5/5/2025,1,27,37
42535,1/21/2026,1,39,49
28650,1/7/2024,1,27,61
4795,8/29/2024,1,5,20
39642,2/18/2024,1,37,56
18051,12/23/2024,1,17,31
31061,8/15/2024,1,29,54
16318,3/25/2026,1,15,34
10723,11/25/2025,1,10,29
20830,8/5/2023,1,20,52
23794,9/17/2025,1,22,40
44506,6/16/2025,1,41,33
21770,3/2/2026,1,20,102
20742,5/8/2026,1,19,105
7945,4/16/2024,1,8,19
1836,7/21/2025,1,2,15
41103,2/18/2025,1,38,43
50483,11/1/2023,1,47,55
12708,5/4/2025,1,12,19
44420,3/22/2025,1,41,35
54120,10/18/2024,1,50,43
40166,7/26/2025,1,37,48
48928,7/28/2025,1,45,28
24656,1/27/2025,1,23,59
1650,1/16/2025,1,2,32
24582,11/14/2024,1,23,77
28679,2/5/2024,1,27,60
33193,6/18/2024,1,31,53
43113,8/22/2024,1,40,35
42086,10/29/2024,1,39,32
3,7/14/2023,1,1,13
7825,12/18/2023,1,8,23
23065,9/19/2023,1,22,65
25598,8/27/2024,1,24,13
30205,4/11/2025,1,28,49
5212,10/20/2025,1,5,26
42785,9/29/2023,1,40,37
48982,9/20/2025,1,45,31
8888,11/16/2023,1,9,26
12731,5/27/2025,1,12,28
34397,10/5/2024,1,32,60
41669,9/8/2023,1,39,25
12598,1/14/2025,1,12,23
1135,8/20/2023,1,2,16
18566,5/22/2026,1,17,52
22377,10/30/2024,1,21,85
10294,9/22/2024,1,10,8
36902,8/16/2025,1,34,29
48870,5/31/2025,1,45,21
52752,1/19/2024,1,49,58
14992,8/6/2025,1,14,10
10412,1/18/2025,1,10,25
4293,4/14/2026,1,4,20
24694,3/6/2025,1,23,62
44196,8/10/2024,1,41,22
22537,4/8/2025,1,21,64
18781,12/24/2023,1,18,77
16782,7/2/2024,1,16,18
21484,5/20/2025,1,20,96
33501,4/22/2025,1,31,70
39028,6/13/2025,1,36,59
32680,1/21/2026,1,30,81
32804,5/25/2026,1,30,76
25467,4/18/2024,1,24,71
15061,10/14/2025,1,14,28
6937,7/12/2024,1,7,21
7468,12/25/2025,1,7,21
24505,8/29/2024,1,23,53
4278,3/30/2026,1,4,31
22216,5/22/2024,1,21,67
4202,1/13/2026,1,4,39
35355,5/21/2024,1,33,77
12738,6/3/2025,1,12,15
10694,10/27/2025,1,10,23
54285,4/1/2025,1,50,41
2498,5/14/2024,1,3,25
24822,7/12/2025,1,23,37
33608,8/7/2025,1,31,53
51508,8/23/2023,1,48,21
32673,1/14/2026,1,30,73
1481,7/31/2024,1,2,13
41543,5/4/2026,1,38,36
41009,11/16/2024,1,38,57
27532,12/15/2023,1,26,32
13102,6/2/2026,1,12,33
50647,4/13/2024,1,47,46
4154,11/26/2025,1,4,23
34942,4/3/2026,1,32,79
15375,8/25/2023,1,15,19
4654,4/10/2024,1,5,18
4058,8/22/2025,1,4,17
36081,5/17/2026,1,33,62
51282,1/8/2026,1,47,31
114,11/2/2023,1,1,14
31262,3/4/2025,1,29,71
48815,4/6/2025,1,45,33
4372,7/2/2026,1,4,16
2429,3/6/2024,1,3,35
46536,1/7/2025,1,43,33
9306,1/7/2025,1,9,13
9837,6/22/2026,1,9,5
26234,5/25/2026,1,24,50
9520,8/9/2025,1,9,14
15370,8/20/2023,1,15,14
17441,4/22/2026,1,16,22
18932,5/23/2024,1,18,58
28741,4/7/2024,1,27,43
11742,9/10/2025,1,11,12
18197,5/18/2025,1,17,18
16605,1/7/2024,1,16,28
14325,10/9/2023,1,14,16
12883,10/26/2025,1,12,28
34356,8/25/2024,1,32,56
19989,4/15/2024,1,19,61
34582,4/8/2025,1,32,60
3982,6/7/2025,1,4,18
1945,11/7/2025,1,2,32
39033,6/18/2025,1,36,53
32676,1/17/2026,1,30,88
6883,5/19/2024,1,7,28
14607,7/17/2024,1,14,26
11556,3/8/2025,1,11,19
891,12/18/2025,1,1,29
6749,1/6/2024,1,7,38
24687,2/27/2025,1,23,70
29027,1/18/2025,1,27,46
38619,4/30/2024,1,36,35
22950,5/26/2026,1,21,67
54215,1/21/2025,1,50,42
4883,11/25/2024,1,5,19
5659,1/11/2024,1,6,18
17543,8/3/2023,1,17,23
23799,9/22/2025,1,22,51
35614,2/4/2025,1,33,87
50702,6/7/2024,1,47,48
47738,4/24/2025,1,44,26
31167,11/29/2024,1,29,42
24784,6/4/2025,1,23,70
12733,5/29/2025,1,12,8
25221,8/16/2023,1,24,42
16644,2/15/2024,1,16,14
42746,8/21/2023,1,40,25
26793,12/5/2024,1,25,62
39290,3/2/2026,1,36,44
41363,11/5/2025,1,38,38
51025,4/26/2025,1,47,47
24909,10/7/2025,1,23,60
13109,6/9/2026,1,12,29
36531,8/10/2024,1,34,19
38073,10/31/2025,1,35,33
3851,1/27/2025,1,4,32
27226,2/11/2026,1,25,72
28969,11/21/2024,1,27,69
50868,11/20/2024,1,47,59
6517,5/18/2026,1,6,28
26833,1/14/2025,1,25,62
52722,12/20/2023,1,49,58
36441,5/12/2024,1,34,83
13464,5/30/2024,1,13,34
5563,10/7/2023,1,6,16
32259,11/26/2024,1,30,65
6921,6/26/2024,1,7,15
42150,1/1/2025,1,39,59
37188,5/29/2026,1,34,32
35624,2/14/2025,1,33,75
41720,10/29/2023,1,39,37
36066,5/2/2026,1,33,58
20139,9/12/2024,1,19,53
19750,8/20/2023,1,19,28
25086,4/2/2026,1,23,75
113,11/1/2023,1,1,13
13646,11/28/2024,1,13,38
49939,5/5/2025,1,46,42
49064,12/11/2025,1,45,21
14521,4/22/2024,1,14,43
46286,5/2/2024,1,43,27
12117,9/21/2023,1,12,10
14416,1/8/2024,1,14,38
34262,5/23/2024,1,32,70
39124,9/17/2025,1,36,39
27376,7/12/2023,1,26,31
53634,6/19/2026,1,49,27
8757,7/7/2026,1,8,16
23772,8/26/2025,1,22,32
44800,4/6/2026,1,41,42
32213,10/11/2024,1,30,76
21346,1/2/2025,1,20,91
36877,7/22/2025,1,34,19
28471,7/12/2023,1,27,38
12791,7/26/2025,1,12,14
12391,6/21/2024,1,12,12
31395,7/15/2025,1,29,44
46711,7/1/2025,1,43,28
42497,12/14/2025,1,39,37
45854,2/24/2026,1,42,24
14893,4/29/2025,1,14,29
31786,8/11/2023,1,30,56
3401,11/4/2023,1,4,24
52320,11/12/2025,1,48,50
53033,10/26/2024,1,49,31
2060,3/2/2026,1,2,27
37328,10/17/2023,1,35,44
41324,9/27/2025,1,38,44
15377,8/27/2023,1,15,16
42380,8/19/2025,1,39,25
26923,4/14/2025,1,25,43
31113,10/6/2024,1,29,56
7267,6/7/2025,1,7,32
4349,6/9/2026,1,4,27
43495,9/8/2025,1,40,22
38333,7/19/2023,1,36,20
40094,5/15/2025,1,37,77
20709,4/5/2026,1,19,80
43069,7/9/2024,1,40,18
25367,1/9/2024,1,24,105
8611,2/11/2026,1,8,39
15382,9/1/2023,1,15,25
41981,7/16/2024,1,39,42
3908,3/25/2025,1,4,29
5748,4/9/2024,1,6,21
45506,3/13/2025,1,42,47
18127,3/9/2025,1,17,32
40734,2/15/2024,1,38,59
4716,6/11/2024,1,5,18
6058,2/13/2025,1,6,20
39571,12/9/2023,1,37,51
17442,4/23/2026,1,16,24
53230,5/11/2025,1,49,43
1440,6/20/2024,1,2,20
40235,10/3/2025,1,37,32
15620,4/26/2024,1,15,23
26580,5/6/2024,1,25,37
49189,4/15/2026,1,45,33
725,7/5/2025,1,1,15
17461,5/12/2026,1,16,26
25030,2/5/2026,1,23,97
186,1/13/2024,1,1,16
30398,10/21/2025,1,28,27
8456,9/9/2025,1,8,17
29870,5/11/2024,1,28,39
48119,5/10/2026,1,44,19
7124,1/15/2025,1,7,37
17139,6/24/2025,1,16,23
22692,9/10/2025,1,21,59
44951,9/5/2023,1,42,22
53466,1/2/2026,1,49,44
37534,5/10/2024,1,35,28
44391,2/21/2025,1,41,36
43101,8/10/2024,1,40,26
12776,7/11/2025,1,12,9
49088,1/4/2026,1,45,33
17110,5/26/2025,1,16,28
51331,2/26/2026,1,47,41
23916,1/17/2026,1,22,47
24253,12/21/2023,1,23,86
18059,12/31/2024,1,17,29
40782,4/3/2024,1,38,37
41127,3/14/2025,1,38,49
18630,7/26/2023,1,18,29
43399,6/4/2025,1,40,39
53811,12/14/2023,1,50,53
31906,12/9/2023,1,30,80
46694,6/14/2025,1,43,29
40445,5/1/2026,1,37,34
18980,7/10/2024,1,18,27
12697,4/23/2025,1,12,13
11632,5/23/2025,1,11,12
47795,6/20/2025,1,44,26
3637,6/27/2024,1,4,45
14856,3/23/2025,1,14,28
8455,9/8/2025,1,8,13
37373,12/1/2023,1,35,36
50100,10/13/2025,1,46,38
28739,4/5/2024,1,27,45
51560,10/14/2023,1,48,47
35645,3/7/2025,1,33,47
26556,4/12/2024,1,25,54
24904,10/2/2025,1,23,61
46390,8/14/2024,1,43,13
18845,2/26/2024,1,18,63
28484,7/25/2023,1,27,38
25071,3/18/2026,1,23,76
964,3/1/2026,1,1,19
19424,9/27/2025,1,18,42
25631,9/29/2024,1,24,40
49039,11/16/2025,1,45,31
32501,7/26/2025,1,30,65
18863,3/15/2024,1,18,70
35749,6/19/2025,1,33,77
20063,6/28/2024,1,19,50
40227,9/25/2025,1,37,19
13857,6/27/2025,1,13,25
7657,7/2/2026,1,7,6
51888,9/6/2024,1,48,35
42424,10/2/2025,1,39,27
24986,12/23/2025,1,23,85
16727,5/8/2024,1,16,10
13077,5/8/2026,1,12,21
9907,9/1/2023,1,10,6
3399,11/2/2023,1,4,34
11815,11/22/2025,1,11,18
18562,5/18/2026,1,17,41
29535,6/10/2026,1,27,40
16104,8/23/2025,1,15,22
14990,8/4/2025,1,14,19
5181,9/19/2025,1,5,23
34168,2/19/2024,1,32,117
39435,7/26/2023,1,37,43
13126,6/26/2026,1,12,14
1513,9/1/2024,1,2,12
16618,1/20/2024,1,16,22
47723,4/9/2025,1,44,25
38716,8/5/2024,1,36,19
1271,1/3/2024,1,2,31
36944,9/27/2025,1,34,29
46521,12/23/2024,1,43,35
15126,12/18/2025,1,14,21
51778,5/19/2024,1,48,32
1989,12/21/2025,1,2,26
25288,10/22/2023,1,24,66
27555,1/7/2024,1,26,53
27708,6/8/2024,1,26,40
28390,4/21/2026,1,26,39
53885,2/26/2024,1,50,45
41929,5/25/2024,1,39,44
5619,12/2/2023,1,6,22
32083,6/3/2024,1,30,81
18846,2/27/2024,1,18,64
49253,6/18/2026,1,45,34
13177,8/17/2023,1,13,18
38339,7/25/2023,1,36,26
23100,10/24/2023,1,22,81
38206,3/13/2026,1,35,33
8788,8/8/2023,1,9,10
9838,6/23/2026,1,9,17
42197,2/17/2025,1,39,52
41359,11/1/2025,1,38,45
34667,7/2/2025,1,32,55
11083,11/21/2023,1,11,16
8578,1/9/2026,1,8,16
2614,9/7/2024,1,3,24
16765,6/15/2024,1,16,21
1065,6/10/2026,1,1,12
5932,10/10/2024,1,6,10
524,12/16/2024,1,1,18
22940,5/16/2026,1,21,28
34689,7/24/2025,1,32,46
41306,9/9/2025,1,38,30
2213,8/3/2023,1,3,26
25364,1/6/2024,1,24,83
31826,9/20/2023,1,30,53
24654,1/25/2025,1,23,74
10818,2/28/2026,1,10,20
29824,3/26/2024,1,28,22
30012,9/30/2024,1,28,44
4710,6/5/2024,1,5,16
25016,1/22/2026,1,23,100
9040,4/16/2024,1,9,18
49540,4/1/2024,1,46,37
10858,4/9/2026,1,10,18
19821,10/30/2023,1,19,68
52641,9/30/2023,1,49,41
831,10/19/2025,1,1,21
24551,10/14/2024,1,23,56
2480,4/26/2024,1,3,26
25597,8/26/2024,1,24,36
2655,10/18/2024,1,3,35
38750,9/8/2024,1,36,41
40509,7/4/2026,1,37,28
1920,10/13/2025,1,2,23
50047,8/21/2025,1,46,40
34080,11/23/2023,1,32,69
44856,6/1/2026,1,41,31
10693,10/26/2025,1,10,16
26627,6/22/2024,1,25,41
8514,11/6/2025,1,8,10
10129,4/10/2024,1,10,33
48226,8/26/2023,1,45,12
14755,12/12/2024,1,14,19
30068,11/25/2024,1,28,63
34282,6/12/2024,1,32,73
12942,12/24/2025,1,12,25
36756,3/23/2025,1,34,34
53937,4/18/2024,1,50,43
48480,5/6/2024,1,45,28
18166,4/17/2025,1,17,22
36655,12/12/2024,1,34,34
13637,11/19/2024,1,13,30
21735,1/26/2026,1,20,115
36235,10/19/2023,1,34,58
35139,10/18/2023,1,33,68
16519,10/13/2023,1,16,20
888,12/15/2025,1,1,18
30540,3/12/2026,1,28,44
46348,7/3/2024,1,43,44
30766,10/25/2023,1,29,49
35505,10/18/2024,1,33,47
34354,8/23/2024,1,32,49
30036,10/24/2024,1,28,29
9613,11/10/2025,1,9,16
24604,12/6/2024,1,23,78
33420,1/31/2025,1,31,69
32060,5/11/2024,1,30,82
12172,11/15/2023,1,12,19
38425,10/19/2023,1,36,41
22686,9/4/2025,1,21,57
1628,12/25/2024,1,2,31
12221,1/3/2024,1,12,14
30315,7/30/2025,1,28,18
39915,11/17/2024,1,37,50
6032,1/18/2025,1,6,26
12734,5/30/2025,1,12,21
34240,5/1/2024,1,32,71
8272,3/9/2025,1,8,18
8824,9/13/2023,1,9,26
24350,3/27/2024,1,23,84
48522,6/17/2024,1,45,29
4288,4/9/2026,1,4,17
34609,5/5/2025,1,32,72
22363,10/16/2024,1,21,72
3577,4/28/2024,1,4,25
41275,8/9/2025,1,38,30
49286,7/22/2023,1,46,29
14391,12/14/2023,1,14,27
37242,7/23/2023,1,35,24
23028,8/13/2023,1,22,54
46403,8/27/2024,1,43,23
28703,2/29/2024,1,27,61
27584,2/5/2024,1,26,52
13603,10/16/2024,1,13,24
19942,2/28/2024,1,19,72
36236,10/20/2023,1,34,84
53990,6/10/2024,1,50,34
32927,9/26/2023,1,31,50
16499,9/23/2023,1,16,24
44615,10/3/2025,1,41,19
12231,1/13/2024,1,12,21
53255,6/5/2025,1,49,36
17938,9/1/2024,1,17,23
14083,2/8/2026,1,13,32
6362,12/14/2025,1,6,31
15954,3/26/2025,1,15,24
41816,2/2/2024,1,39,59
54597,2/7/2026,1,50,60
3902,3/19/2025,1,4,25
47429,6/19/2024,1,44,27
4133,11/5/2025,1,4,40
31777,8/2/2023,1,30,40
50117,10/30/2025,1,46,48
42122,12/4/2024,1,39,46
40537,8/2/2023,1,38,21
35270,2/26/2024,1,33,72
40006,2/16/2025,1,37,55
43232,12/19/2024,1,40,56
15211,3/13/2026,1,14,19
16687,3/29/2024,1,16,16
45822,1/23/2026,1,42,28
38252,4/28/2026,1,35,35
29407,2/2/2026,1,27,52
8785,8/5/2023,1,9,11
49445,12/28/2023,1,46,47
8720,5/31/2026,1,8,20
47941,11/13/2025,1,44,23
42265,4/26/2025,1,39,35
35781,7/21/2025,1,33,43
2401,2/7/2024,1,3,33
54124,10/22/2024,1,50,50
11142,1/19/2024,1,11,14
2632,9/25/2024,1,3,24
10188,6/8/2024,1,10,18
14459,2/20/2024,1,14,35
47111,8/6/2023,1,44,30
38022,9/10/2025,1,35,23
53989,6/9/2024,1,50,40
22921,4/27/2026,1,21,58
20083,7/18/2024,1,19,50
7420,11/7/2025,1,7,14
31648,3/25/2026,1,29,91
7327,8/6/2025,1,7,8
40671,12/14/2023,1,38,42
4641,3/28/2024,1,5,26
19516,12/28/2025,1,18,51
14854,3/21/2025,1,14,16
27344,6/9/2026,1,25,50
47078,7/3/2026,1,43,22
34116,12/29/2023,1,32,90
51760,5/1/2024,1,48,32
32575,10/8/2025,1,30,60
5540,9/14/2023,1,6,18
51288,1/14/2026,1,47,35
44345,1/6/2025,1,41,44
41525,4/16/2026,1,38,53
22242,6/17/2024,1,21,60
52389,1/20/2026,1,48,30
46102,10/31/2023,1,43,29
48393,2/9/2024,1,45,37
1347,3/19/2024,1,2,26
12986,2/6/2026,1,12,27
16684,3/26/2024,1,16,26
39499,9/28/2023,1,37,38
10663,9/26/2025,1,10,14
48992,9/30/2025,1,45,26
